,Date,Duration,Distance,id,Game Day,Days Before Match,Days After Match
1739,2018-09-16 00:00:00,116.079330444336,14006.2404022217,57,1,0,0
1753,2018-09-22 00:00:00,112.816665649414,11602.0685882568,57,1,0,0
1761,2018-09-27 00:00:00,112.133331298828,10865.3118629456,57,1,0,0
1709,2018-10-01 00:00:00,110.016670227051,11440.0111923218,57,1,0,0
1710,2018-10-06 00:00:00,107.13200378418001,10389.2472381592,57,1,0,0
1233,2018-10-31 00:00:00,108.849998474121,11694.5679168701,57,1,0,0
936,2018-11-04 00:00:00,36.0,4272.41355895996,57,1,0,0
27,2018-11-10 00:00:00,110.0,11867.57081604,57,1,0,0
5,2018-11-25 00:00:00,21.0,321.07398009300204,57,1,0,0
1051,2018-12-01 00:00:00,41.0,5357.48478698731,57,1,0,0
1506,2018-12-04 00:00:00,52.233333587646506,11728.855354309098,57,1,0,0
1476,2018-12-07 00:00:00,78.0,5136.94612312317,57,1,0,0
425,2018-12-15 00:00:00,26.0,3382.77589035034,57,1,0,0
1119,2019-01-06 00:00:00,99.0,10329.8930358887,57,1,0,0
412,2019-01-09 00:00:00,26.0,1627.4513053894,57,1,0,0
114,2019-01-12 00:00:00,110.0,12361.9359283447,57,1,0,0
810,2019-01-18 00:00:00,101.0,9934.36151123047,57,1,0,0
182,2019-01-22 00:00:00,97.0,10155.0085906982,57,1,0,0
17,2019-01-26 00:00:00,110.0,11586.2718353271,57,1,0,0
1455,2019-01-29 00:00:00,82.0,8786.64572906494,57,1,0,0
1033,2019-02-09 00:00:00,24.0,2730.5720844268803,57,1,0,0
1172,2019-02-23 00:00:00,88.0,9201.60530090332,57,1,0,0
973,2019-03-03 00:00:00,90.0,10176.2970428467,57,1,0,0
790,2019-03-09 00:00:00,101.0,9888.98945617676,57,1,0,0
1440,2019-03-17 00:00:00,17.0,1864.65230846405,57,1,0,0
337,2019-03-30 00:00:00,110.0,10420.406494140601,57,1,0,0
1429,2019-04-02 00:00:00,28.0,4375.352714538571,57,1,0,0
1234,2019-04-07 00:00:00,71.0,5694.12279510498,57,1,0,0
811,2019-04-14 00:00:00,87.0,8536.725326538091,57,1,0,0
955,2019-04-21 00:00:00,34.562667846679695,4004.93426700122,57,1,0,0
524,2019-04-25 00:00:00,23.0,3079.45985412598,57,1,0,0
1095,2019-05-05 00:00:00,18.5906658172607,2626.9901211371,57,1,0,0
154,2019-05-12 00:00:00,64.0,6528.8452911377,57,1,0,0
679,2019-05-18 00:00:00,99.0,10016.480888366701,57,1,0,0
565,2019-07-27 00:00:00,69.0,7627.951978683471,57,1,0,0
389,2019-08-24 00:00:00,18.033332824707,1376.32433176041,57,1,0,0
1527,2019-08-31 00:00:00,38.0,4593.23715591431,57,1,0,0
974,2019-09-19 00:00:00,110.0,11615.862228393602,57,1,0,0
747,2019-09-22 00:00:00,10.429999351501499,1249.34878101861,57,1,0,0
812,2019-09-25 00:00:00,13.1799993515015,1642.4627977069902,57,1,0,0
714,2019-09-28 00:00:00,23.0786666870117,2648.81240077948,57,1,0,0
1077,2019-10-03 00:00:00,87.0,10844.6881599426,57,1,0,0
268,2019-10-24 00:00:00,33.0166664123535,1472.16443061829,57,1,0,0
269,2019-10-24 00:00:00,71.0,6992.142036437989,57,1,0,0
1254,2019-10-31 00:00:00,17.1833324432373,1212.45672225952,57,1,0,0
776,2019-11-03 00:00:00,110.0,11964.182098388701,57,1,0,0
1507,2019-11-07 00:00:00,110.0,11668.5007858276,57,1,0,0
691,2019-11-10 00:00:00,12.4986667633057,1439.98472246448,57,1,0,0
599,2019-11-24 00:00:00,13.271333694458,1692.4351612936402,57,1,0,0
1331,2019-11-28 00:00:00,110.0,10513.9131917954,57,1,0,0
1106,2019-12-01 00:00:00,9.80399990081787,1344.3128295597,57,1,0,0
474,2019-12-15 00:00:00,89.0,8971.2320098877,57,1,0,0
870,2019-12-21 00:00:00,61.0,7806.665933609009,57,1,0,0
1319,2020-01-04 00:00:00,16.8473339080811,2267.32512566754,57,1,0,0
402,2020-06-23 00:00:00,12.0,2678.8694686889603,57,1,0,0
663,2020-07-08 00:00:00,16.4500007629395,1219.2768783569302,57,1,0,0
582,2020-07-19 00:00:00,11.9759998321533,1615.64916812841,57,1,0,0
1465,2020-09-29 00:00:00,56.9000015258789,61.8221206665039,57,1,0,0
600,2020-11-01 00:00:00,54.049999237060604,3338.8779249191302,57,1,0,0
981,2020-11-29 00:00:00,55.983333587646506,2203.22220611572,57,1,0,0
1127,2020-12-12 00:00:00,61.483333587646506,1776.68428230286,57,1,0,0
1635,2020-12-17 00:00:00,116.400001525879,11775.596664428702,57,1,0,0
1026,2020-12-30 00:00:00,111.933334350586,12383.9414367676,57,1,0,0
1489,2021-01-02 00:00:00,67.3166656494141,6636.0974082946805,57,1,0,0
1173,2021-01-05 00:00:00,71.6500015258789,6754.89131546021,57,1,0,0
944,2021-01-11 00:00:00,98.7959976196289,9543.416529862241,57,1,0,0
1636,2021-01-20 00:00:00,62.1333351135254,3408.03143310547,57,1,0,0
1637,2021-01-20 00:00:00,73.1999969482422,5254.420696496961,57,1,0,0
1626,2021-01-25 00:00:00,55.6833343505859,3079.8195657730103,57,1,0,0
1326,2021-01-31 00:00:00,61.5833320617676,3260.86265236139,57,1,0,0
1456,2021-02-06 00:00:00,11.3920001983643,1463.74232444428,57,1,0,0
1571,2021-02-09 00:00:00,109.150001525879,7646.785110473629,57,1,0,0
764,2021-02-14 00:00:00,74.81666564941409,3484.63857841492,57,1,0,0
323,2021-03-06 00:00:00,61.549999237060604,2320.12660312653,57,1,0,0
1716,2018-08-19 00:00:00,71.9520034790039,7033.6387895916005,58,1,0,0
1782,2018-08-24 00:00:00,24.3073329925537,2981.99528973688,58,1,0,0
1756,2018-08-31 00:00:00,65.0666656494141,6074.99653677099,58,1,0,0
1703,2018-09-09 00:00:00,10.0,975.65367206371,58,1,0,0
1774,2018-09-16 00:00:00,86.0153350830078,8504.79433759918,58,1,0,0
1766,2018-09-22 00:00:00,79.1679992675781,7570.922640369799,58,1,0,0
1746,2018-09-27 00:00:00,100.153335571289,9271.2419339138,58,1,0,0
1787,2018-10-01 00:00:00,103.53533935546899,10177.864798496701,58,1,0,0
1683,2018-10-21 00:00:00,110.0,11176.0771789551,58,1,0,0
1305,2018-10-28 00:00:00,99.0,10356.3513793945,58,1,0,0
960,2018-11-04 00:00:00,74.0,7638.086303710941,58,1,0,0
1229,2018-11-10 00:00:00,98.0,10447.755279541,58,1,0,0
772,2018-11-17 00:00:00,40.0,4891.589782098329,58,1,0,0
1279,2018-11-25 00:00:00,105.0,10497.4197998047,58,1,0,0
1542,2018-12-01 00:00:00,110.0,11353.9277648926,58,1,0,0
1,2018-12-07 00:00:00,22.0,2436.6081237793,58,1,0,0
434,2020-01-04 00:00:00,14.0,1965.47999572754,58,1,0,0
1014,2020-02-15 00:00:00,28.0,3748.0831069946294,58,1,0,0
586,2020-03-01 00:00:00,18.0,2612.7041931152303,58,1,0,0
197,2020-06-12 00:00:00,11.0,1531.41063308716,58,1,0,0
1515,2020-07-08 00:00:00,16.4500007629395,1234.16611099243,58,1,0,0
1666,2020-07-13 00:00:00,3.0,1041.66439247131,58,1,0,0
350,2020-07-16 00:00:00,17.3166675567627,1121.51377677917,58,1,0,0
351,2020-07-16 00:00:00,11.0,1801.8855552673301,58,1,0,0
382,2020-09-06 00:00:00,93.0,6206.48880025461,69,1,0,0
1151,2020-09-19 00:00:00,62.516666412353494,4429.49760437012,69,1,0,0
727,2020-09-26 00:00:00,62.1426658630371,5201.31228378748,69,1,0,0
954,2020-10-03 00:00:00,60.5666656494141,3102.31960678101,69,1,0,0
678,2020-10-07 00:00:00,100.0,7668.431504745479,69,1,0,0
217,2020-10-11 00:00:00,2.0,130.040738618613,69,1,0,0
966,2020-10-17 00:00:00,60.466667175293,4879.75704956055,69,1,0,0
551,2020-10-25 00:00:00,64.40000152587889,4910.1772594451895,69,1,0,0
4,2020-11-01 00:00:00,90.9000015258789,9779.847396850591,69,1,0,0
1369,2020-11-08 00:00:00,53.783332824707,5192.35680389404,69,1,0,0
1105,2020-11-11 00:00:00,32.0,2053.69969346371,69,1,0,0
1563,2020-11-29 00:00:00,55.9000015258789,1210.97020339966,69,1,0,0
461,2020-12-05 00:00:00,67.13333129882811,4939.9232711792,69,1,0,0
670,2020-12-12 00:00:00,113.233329772949,10819.481216430699,69,1,0,0
98,2020-12-17 00:00:00,56.6166648864746,3607.2717895507794,69,1,0,0
1678,2020-12-20 00:00:00,63.25,2890.3918800354,69,1,0,0
336,2020-12-23 00:00:00,71.8926658630371,6566.415597535,69,1,0,0
541,2020-12-30 00:00:00,65.63333129882811,5432.7859954834,69,1,0,0
266,2021-02-09 00:00:00,29.5,2583.96976280212,69,1,0,0
46,2021-02-14 00:00:00,76.8000030517578,3919.65433692932,69,1,0,0
267,2021-02-19 00:00:00,52.6666679382324,944.5567264556889,69,1,0,0
375,2021-02-27 00:00:00,106.099998474121,8782.08673095703,69,1,0,0
1393,2021-03-06 00:00:00,105.21666717529301,7040.5666198730505,69,1,0,0
330,2021-03-13 00:00:00,113.199996948242,10728.6439819336,69,1,0,0
1734,2018-08-19 00:00:00,107.147338867188,10960.3538970947,91,1,0,0
1770,2018-08-24 00:00:00,9.01733303070068,2023.27355957031,91,1,0,0
1706,2018-09-16 00:00:00,116.079330444336,12725.556121826201,91,1,0,0
1764,2018-09-22 00:00:00,112.816665649414,10295.9169158936,91,1,0,0
1743,2018-09-27 00:00:00,112.133331298828,11985.094650268602,91,1,0,0
1019,2018-10-21 00:00:00,110.0,10726.8987350464,91,1,0,0
1508,2018-10-28 00:00:00,110.0,9902.29400634766,91,1,0,0
1115,2018-10-31 00:00:00,108.849998474121,10773.4526062012,91,1,0,0
1327,2018-11-04 00:00:00,110.0,9569.661224365229,91,1,0,0
1186,2018-11-10 00:00:00,110.0,10302.936126709,91,1,0,0
1320,2018-11-25 00:00:00,110.0,9421.520111083979,91,1,0,0
310,2018-12-04 00:00:00,112.816665649414,7043.702346801759,91,1,0,0
968,2018-12-07 00:00:00,110.0,10983.3262634277,91,1,0,0
110,2018-12-15 00:00:00,110.0,9752.39716339111,91,1,0,0
1128,2018-12-21 00:00:00,110.0,11481.9415130615,91,1,0,0
83,2019-01-06 00:00:00,110.0,9233.40293884277,91,1,0,0
157,2019-01-12 00:00:00,110.0,10180.669692993199,91,1,0,0
176,2019-01-18 00:00:00,110.0,10165.4822692871,91,1,0,0
276,2019-01-22 00:00:00,110.0,10547.468017578101,91,1,0,0
244,2019-01-26 00:00:00,106.0,9490.292846679691,91,1,0,0
1202,2019-01-29 00:00:00,110.0,9832.30853271484,91,1,0,0
575,2019-02-09 00:00:00,110.0,9629.571029663091,91,1,0,0
58,2019-02-15 00:00:00,112.55867004394501,9005.94459973196,91,1,0,0
526,2019-02-23 00:00:00,110.0,9664.17965698242,91,1,0,0
1176,2019-03-03 00:00:00,110.0,10306.4507141113,91,1,0,0
177,2019-03-09 00:00:00,110.0,9939.23863220215,91,1,0,0
1211,2019-03-17 00:00:00,110.0,9627.89042663574,91,1,0,0
1082,2019-03-30 00:00:00,110.0,10038.1939544678,91,1,0,0
519,2019-04-02 00:00:00,110.0,9340.1593170166,91,1,0,0
370,2019-04-14 00:00:00,110.0,10247.1692504883,91,1,0,0
1628,2019-04-21 00:00:00,110.0,10511.9971466064,91,1,0,0
911,2019-04-25 00:00:00,110.0,10893.3692626953,91,1,0,0
1255,2019-04-28 00:00:00,110.0,10304.8323974609,91,1,0,0
1256,2019-05-05 00:00:00,110.0,10700.4184112549,91,1,0,0
766,2019-05-12 00:00:00,110.0,10122.4126434326,91,1,0,0
1522,2019-05-18 00:00:00,110.0,9701.08876037598,91,1,0,0
827,2019-07-21 00:00:00,61.0,5513.78483581543,91,1,0,0
277,2019-08-18 00:00:00,61.0,4991.46826934815,91,1,0,0
278,2019-08-18 00:00:00,17.483333587646502,1257.4021430015598,91,1,0,0
857,2019-08-24 00:00:00,18.033332824707,1384.41521835327,91,1,0,0
858,2019-08-24 00:00:00,110.0,10054.3375854492,91,1,0,0
912,2019-08-31 00:00:00,110.0,10105.5413818359,91,1,0,0
496,2019-09-15 00:00:00,110.0,9215.06085205078,91,1,0,0
946,2019-09-22 00:00:00,110.0,8975.588958740229,91,1,0,0
1610,2019-09-25 00:00:00,110.0,10705.620491027801,91,1,0,0
249,2019-10-03 00:00:00,110.0,10023.940032959,91,1,0,0
220,2019-10-06 00:00:00,110.0,11369.2127380371,91,1,0,0
913,2019-10-19 00:00:00,110.0,9648.32560729981,91,1,0,0
1121,2019-10-24 00:00:00,33.0166664123535,1390.11226272583,91,1,0,0
1122,2019-10-24 00:00:00,97.0,5469.58042907715,91,1,0,0
1419,2019-10-27 00:00:00,110.0,10396.8628234863,91,1,0,0
158,2019-10-31 00:00:00,61.0,4735.68748474121,91,1,0,0
159,2019-10-31 00:00:00,17.1833324432373,1235.9152078628501,91,1,0,0
1097,2019-11-10 00:00:00,110.0,10641.5765533447,91,1,0,0
828,2019-11-24 00:00:00,110.0,10112.578338623,91,1,0,0
1321,2019-12-01 00:00:00,110.0,9840.623443603521,91,1,0,0
475,2019-12-08 00:00:00,116.800003051758,9592.92762756348,91,1,0,0
1153,2019-12-12 00:00:00,110.0,9490.36447906494,91,1,0,0
417,2019-12-15 00:00:00,110.0,9841.92411804199,91,1,0,0
497,2019-12-21 00:00:00,110.0,10654.2750549316,91,1,0,0
59,2020-01-04 00:00:00,110.0,10206.9224853516,91,1,0,0
975,2020-01-17 00:00:00,110.0,10490.1829681396,91,1,0,0
976,2020-01-17 00:00:00,17.483333587646502,1360.6471052169802,91,1,0,0
613,2018-12-21 00:00:00,12.0,46.00851273536679,92,1,0,0
1659,2019-01-09 00:00:00,110.0,12169.6576041682,92,1,0,0
1575,2019-01-15 00:00:00,61.0,7157.15648248544,92,1,0,0
85,2019-01-29 00:00:00,72.0,7679.374424946421,92,1,0,0
1576,2019-02-02 00:00:00,109.415328979492,11045.064209487,92,1,0,0
270,2019-02-09 00:00:00,32.4213333129883,4027.48613549994,92,1,0,0
1112,2019-02-15 00:00:00,98.4886627197266,9903.854187340201,92,1,0,0
1302,2019-02-23 00:00:00,111.19732666015601,11016.4020876682,92,1,0,0
1022,2019-03-03 00:00:00,32.3899993896484,4520.20720122335,92,1,0,0
1611,2019-03-17 00:00:00,29.2646675109863,3791.3055182390794,92,1,0,0
537,2019-03-30 00:00:00,25.0786666870117,3153.2584618065603,92,1,0,0
630,2019-04-21 00:00:00,18.0773334503174,2551.71385447139,92,1,0,0
1131,2019-04-28 00:00:00,78.9446640014648,8739.87222575285,92,1,0,0
352,2020-02-23 00:00:00,110.0,9872.80804443359,96,1,0,0
3,2020-06-16 00:00:00,110.0,9402.92254638672,96,1,0,0
1162,2020-06-29 00:00:00,110.0,9638.252212524409,96,1,0,0
1163,2020-06-29 00:00:00,17.6833324432373,1246.01497554779,96,1,0,0
1406,2020-07-05 00:00:00,43.0,4226.10481262207,96,1,0,0
820,2020-09-12 00:00:00,108.983329772949,11240.7574539185,96,1,0,0
422,2020-11-08 00:00:00,110.766670227051,9851.96025085449,96,1,0,0
1141,2020-11-22 00:00:00,110.690673828125,9043.550493556178,96,1,0,0
687,2020-11-29 00:00:00,113.516670227051,9175.06852722168,96,1,0,0
950,2020-12-05 00:00:00,42.5833320617676,2722.2709350585897,96,1,0,0
696,2020-12-17 00:00:00,116.400001525879,11028.2539253235,96,1,0,0
821,2021-01-05 00:00:00,117.016670227051,9818.84168624878,96,1,0,0
922,2020-03-07 00:00:00,25.1166667938232,1368.05002307892,98,1,0,0
1585,2020-06-16 00:00:00,97.0,8931.64868164063,98,1,0,0
53,2020-07-13 00:00:00,112.0,11511.302986145,98,1,0,0
1092,2020-07-16 00:00:00,110.0,10681.5986175537,98,1,0,0
1093,2020-07-16 00:00:00,17.3166675567627,1215.6301484108,98,1,0,0
1345,2020-09-19 00:00:00,61.216667175293,1411.8085107803302,98,1,0,0
181,2020-09-29 00:00:00,56.6500015258789,3771.9149246215798,98,1,0,0
935,2020-10-17 00:00:00,117.449996948242,10063.8143310547,98,1,0,0
713,2020-10-25 00:00:00,118.366668701172,10204.4083709717,98,1,0,0
760,2020-11-01 00:00:00,91.6500015258789,9517.12367248535,98,1,0,0
1336,2020-11-08 00:00:00,52.8166656494141,4022.3299407959003,98,1,0,0
1687,2020-11-29 00:00:00,57.9166679382324,5161.6194152832,98,1,0,0
369,2020-12-05 00:00:00,103.550003051758,11169.9032897949,98,1,0,0
789,2020-12-12 00:00:00,113.233329772949,10119.6143341064,98,1,0,0
399,2020-12-17 00:00:00,59.1666679382324,5359.815369606021,98,1,0,0
259,2020-12-20 00:00:00,114.366668701172,9442.903125762941,98,1,0,0
1043,2020-12-23 00:00:00,111.21666717529301,10024.9469528198,98,1,0,0
316,2021-01-02 00:00:00,113.733329772949,10431.829574585,98,1,0,0
260,2021-01-11 00:00:00,113.395332336426,10091.093076991,98,1,0,0
25,2021-02-06 00:00:00,40.3346672058106,3863.2484509686897,98,1,0,0
37,2021-02-09 00:00:00,109.016670227051,8073.24070739746,98,1,0,0
504,2021-02-14 00:00:00,112.633331298828,9660.593391418459,98,1,0,0
174,2021-02-19 00:00:00,111.266670227051,10234.1761474609,98,1,0,0
1185,2021-02-27 00:00:00,106.183334350586,7204.73332214355,98,1,0,0
1418,2021-03-06 00:00:00,112.699996948242,10082.772277832,98,1,0,0
1370,2019-09-15 00:00:00,84.0,9666.5821685791,103,1,0,0
594,2019-09-22 00:00:00,97.0,8882.30705261231,103,1,0,0
879,2019-09-25 00:00:00,95.0,10290.7989349365,103,1,0,0
248,2019-09-28 00:00:00,87.0,8099.9499664306595,103,1,0,0
900,2019-10-03 00:00:00,23.0,4528.1856803894,103,1,0,0
294,2019-10-06 00:00:00,96.0,8947.475357055659,103,1,0,0
491,2019-10-19 00:00:00,99.0,9875.63299560547,103,1,0,0
55,2019-10-24 00:00:00,39.0,4572.40976715088,103,1,0,0
56,2019-10-24 00:00:00,33.0166664123535,1259.82041549683,103,1,0,0
518,2019-10-27 00:00:00,110.0,13562.338973999,103,1,0,0
29,2019-10-31 00:00:00,93.0,8119.765090942379,103,1,0,0
30,2019-10-31 00:00:00,17.1833324432373,1331.07406044006,103,1,0,0
844,2019-11-10 00:00:00,88.0,8859.77149963379,103,1,0,0
874,2019-11-24 00:00:00,97.1306610107422,9390.76759601209,103,1,0,0
1499,2019-12-01 00:00:00,98.3506698608398,8754.4467844554,103,1,0,0
11,2019-12-12 00:00:00,83.0,7959.60838317871,103,1,0,0
167,2020-01-11 00:00:00,84.0,8572.132553100591,103,1,0,0
1573,2020-06-16 00:00:00,3.0,1478.19223022461,103,1,0,0
1403,2020-06-20 00:00:00,27.0,2981.3183097839396,103,1,0,0
1293,2020-06-23 00:00:00,12.0,2126.81868267059,103,1,0,0
1338,2020-06-29 00:00:00,13.0,2109.87325668335,103,1,0,0
1339,2020-06-29 00:00:00,17.6833324432373,1247.5106461048101,103,1,0,0
1371,2020-07-02 00:00:00,17.266666412353498,1251.87914276123,103,1,0,0
1372,2020-07-02 00:00:00,18.0,2538.10039901733,103,1,0,0
430,2020-07-08 00:00:00,16.4500007629395,1185.67778205872,103,1,0,0
431,2020-07-08 00:00:00,84.0,7828.81855010986,103,1,0,0
506,2020-07-13 00:00:00,98.0,10311.4229736328,103,1,0,0
286,2020-07-16 00:00:00,34.0,3967.6777801513704,103,1,0,0
287,2020-07-16 00:00:00,17.3166675567627,1124.4551029205302,103,1,0,0
155,2020-07-19 00:00:00,88.0,9521.19729614258,103,1,0,0
1181,2019-07-21 00:00:00,61.0,5332.11489868164,212,1,0,0
289,2019-07-27 00:00:00,110.0,10465.0927276611,212,1,0,0
1303,2019-08-07 00:00:00,73.0,7370.842700958249,212,1,0,0
1794,2018-08-19 00:00:00,35.194664001464794,4403.15432739258,213,1,0,0
1715,2018-08-24 00:00:00,97.26266479492192,9438.9407043457,213,1,0,0
1779,2018-08-31 00:00:00,74.2626647949219,7249.24536132813,213,1,0,0
1769,2018-09-27 00:00:00,112.133331298828,11414.842132568401,213,1,0,0
1789,2018-10-01 00:00:00,63.75,5853.33245849609,213,1,0,0
1744,2018-10-06 00:00:00,77.4366683959961,7785.7668762206995,213,1,0,0
1534,2018-10-21 00:00:00,28.0,3258.9574737548805,213,1,0,0
843,2018-10-28 00:00:00,24.0,2954.77690887451,213,1,0,0
813,2018-10-31 00:00:00,108.849998474121,11686.552490234399,213,1,0,0
403,2018-11-04 00:00:00,25.0,2666.9573059082,213,1,0,0
872,2018-11-10 00:00:00,30.0,3826.80786895752,213,1,0,0
331,2018-11-25 00:00:00,110.0,11353.3837280273,213,1,0,0
1078,2018-12-01 00:00:00,91.0,9547.87457275391,213,1,0,0
636,2018-12-07 00:00:00,110.0,13497.593963623,213,1,0,0
383,2018-12-21 00:00:00,110.0,13398.2663879395,213,1,0,0
1407,2019-01-06 00:00:00,110.0,11498.577575683601,213,1,0,0
1679,2019-01-12 00:00:00,110.0,12403.918273925801,213,1,0,0
756,2019-01-15 00:00:00,13.0,1717.7704792022698,213,1,0,0
1236,2019-01-18 00:00:00,110.0,11154.1104125977,213,1,0,0
1638,2019-01-22 00:00:00,110.0,11760.221130371101,213,1,0,0
28,2019-01-26 00:00:00,64.0,4978.16644287109,213,1,0,0
467,2019-01-29 00:00:00,110.0,13393.6304473877,213,1,0,0
1309,2019-02-02 00:00:00,77.0,8467.78070068359,213,1,0,0
6,2019-02-09 00:00:00,98.0,9961.48764038086,213,1,0,0
1002,2019-02-15 00:00:00,110.0,12671.668609619099,213,1,0,0
1240,2019-02-23 00:00:00,106.0,10413.0221252441,213,1,0,0
236,2019-03-03 00:00:00,110.0,11328.710327148401,213,1,0,0
225,2019-03-09 00:00:00,110.0,11308.319763183601,213,1,0,0
637,2019-03-17 00:00:00,110.0,11202.8387145996,213,1,0,0
856,2019-03-23 00:00:00,6.0,607.6496338866519,213,1,0,0
1627,2019-03-30 00:00:00,110.0,11024.6439971924,213,1,0,0
1007,2019-04-02 00:00:00,110.0,11111.8450469971,213,1,0,0
1572,2019-04-07 00:00:00,110.0,11272.122650146499,213,1,0,0
680,2019-04-14 00:00:00,110.0,11189.6990966797,213,1,0,0
878,2019-04-21 00:00:00,100.0,10173.9594116211,213,1,0,0
1068,2019-04-25 00:00:00,99.0,10582.5628967285,213,1,0,0
765,2019-04-28 00:00:00,110.0,11356.9150085449,213,1,0,0
1519,2019-05-05 00:00:00,76.0,7804.639785766601,213,1,0,0
924,2019-05-18 00:00:00,83.0,7934.13272094727,213,1,0,0
1564,2019-07-21 00:00:00,61.0,6273.22998809814,213,1,0,0
1061,2019-08-07 00:00:00,110.0,10640.363571167,213,1,0,0
824,2019-08-18 00:00:00,95.0,10275.5142211914,213,1,0,0
825,2019-08-18 00:00:00,17.483333587646502,1311.6001710891699,213,1,0,0
1466,2019-08-24 00:00:00,18.033332824707,1408.66012620926,213,1,0,0
1467,2019-08-24 00:00:00,110.0,11452.3608398438,213,1,0,0
450,2019-08-31 00:00:00,76.0,7753.78562927246,213,1,0,0
715,2019-09-15 00:00:00,110.0,10590.5783996582,213,1,0,0
285,2019-09-19 00:00:00,27.0,4187.82008361816,213,1,0,0
533,2019-09-22 00:00:00,81.0,7831.226699829101,213,1,0,0
274,2019-09-25 00:00:00,110.0,13510.4811668396,213,1,0,0
826,2019-09-28 00:00:00,73.0,7488.412063598629,213,1,0,0
1081,2019-10-06 00:00:00,110.0,11328.2825469971,213,1,0,0
38,2019-10-19 00:00:00,110.0,11652.553100585901,213,1,0,0
39,2019-10-27 00:00:00,110.0,12052.254364013701,213,1,0,0
138,2019-10-31 00:00:00,110.0,11609.908996582,213,1,0,0
139,2019-10-31 00:00:00,17.1833324432373,1271.9143606424302,213,1,0,0
716,2019-11-07 00:00:00,110.0,11537.556060791001,213,1,0,0
1008,2019-11-10 00:00:00,22.0,2291.53263473511,213,1,0,0
592,2019-11-24 00:00:00,110.0,11618.424987793,213,1,0,0
1557,2019-11-28 00:00:00,88.0,9197.05178833008,213,1,0,0
1003,2019-12-08 00:00:00,116.800003051758,10801.788330078101,213,1,0,0
1689,2019-12-12 00:00:00,110.0,11208.9793395996,213,1,0,0
309,2019-12-15 00:00:00,110.0,11500.7294616699,213,1,0,0
40,2019-12-21 00:00:00,110.0,13278.7533416748,213,1,0,0
505,2020-01-04 00:00:00,95.0,9951.55711364746,213,1,0,0
1009,2020-01-17 00:00:00,110.0,11812.8136901855,213,1,0,0
1010,2020-01-17 00:00:00,17.483333587646502,1266.60697078705,213,1,0,0
1052,2020-01-26 00:00:00,90.0,9117.09210205078,213,1,0,0
803,2020-02-02 00:00:00,101.0,12447.7788238525,213,1,0,0
925,2020-02-08 00:00:00,110.0,11566.416656494099,213,1,0,0
1528,2020-02-15 00:00:00,110.0,11700.6669921875,213,1,0,0
593,2020-02-20 00:00:00,87.0,9007.38348388672,213,1,0,0
82,2020-02-27 00:00:00,106.0,10737.8113975525,213,1,0,0
1210,2020-03-01 00:00:00,110.0,13532.3748474121,213,1,0,0
1587,2020-03-07 00:00:00,25.1166667938232,1282.38547992706,213,1,0,0
1588,2020-03-07 00:00:00,110.0,12201.480834960901,213,1,0,0
451,2020-06-16 00:00:00,110.0,11627.8710327148,213,1,0,0
484,2020-06-20 00:00:00,110.0,11481.612487793,213,1,0,0
324,2020-06-23 00:00:00,98.0,9797.734245300291,213,1,0,0
1362,2020-06-29 00:00:00,104.0,10516.9779510498,213,1,0,0
1363,2020-06-29 00:00:00,17.6833324432373,1227.73266601563,213,1,0,0
463,2020-07-02 00:00:00,17.266666412353498,1335.2554926872301,213,1,0,0
464,2020-07-02 00:00:00,92.0,9320.940795898441,213,1,0,0
452,2020-07-05 00:00:00,110.0,12060.407897949199,213,1,0,0
516,2020-07-08 00:00:00,16.4500007629395,1318.93626117706,213,1,0,0
517,2020-07-08 00:00:00,72.0,7132.63771057129,213,1,0,0
1267,2020-07-13 00:00:00,112.0,11610.035171508798,213,1,0,0
512,2020-07-16 00:00:00,17.3166675567627,1323.83387303352,213,1,0,0
513,2020-07-16 00:00:00,75.0,7080.082717895509,213,1,0,0
698,2020-07-19 00:00:00,96.0,11550.5956726074,213,1,0,0
54,2020-09-12 00:00:00,108.883331298828,12682.9838943481,213,1,0,0
1520,2020-09-19 00:00:00,106.016670227051,10609.0588531494,213,1,0,0
873,2020-09-26 00:00:00,52.3833351135254,5215.899597167971,213,1,0,0
1292,2020-09-29 00:00:00,57.016666412353494,4793.94483947754,213,1,0,0
1521,2020-10-03 00:00:00,59.9500007629395,4383.10830688477,213,1,0,0
1620,2020-10-17 00:00:00,90.28333282470699,9319.84790039063,213,1,0,0
761,2020-10-25 00:00:00,60.1500015258789,4810.48732757568,213,1,0,0
1385,2020-11-01 00:00:00,55.6500015258789,2993.0567913055397,213,1,0,0
1535,2020-11-08 00:00:00,56.8666648864746,6074.77396392822,213,1,0,0
619,2020-11-22 00:00:00,110.690673828125,10350.5983441177,213,1,0,0
929,2020-11-29 00:00:00,93.3000030517578,9459.68797302246,213,1,0,0
1027,2020-12-05 00:00:00,42.5833320617676,1940.1349554061899,213,1,0,0
429,2020-12-17 00:00:00,83.8000030517578,8974.50335693359,213,1,0,0
651,2020-12-23 00:00:00,61.7000007629395,5287.54732513428,213,1,0,0
347,2020-12-30 00:00:00,87.6500015258789,9695.50765991211,213,1,0,0
1672,2021-01-02 00:00:00,113.733329772949,11710.297424316399,213,1,0,0
485,2021-01-05 00:00:00,68.5666656494141,6267.91448783875,213,1,0,0
317,2021-01-11 00:00:00,113.395332336426,11485.6632500813,213,1,0,0
