"Date","Duration","Distance","id"
"2019-08-18 00:00:00",17.4833335876465,1257.40214300156,91
"2019-07-27 00:00:00",41,4808.53591918945,945
"2020-11-17 00:00:00",35,3599.42333097544,44
"2021-02-06 00:00:00",116.933334350586,9177.29696655274,2366
"2020-07-02 00:00:00",92,8574.62750244141,39
"2020-07-02 00:00:00",17.2666664123535,1278.76726150513,39
"2020-07-13 00:00:00",3.85666656494141,1234.36329228398,56
"2019-09-19 00:00:00",27,4187.82008361816,213
"2020-07-16 00:00:00",34,3967.67778015137,103
"2020-07-16 00:00:00",17.3166675567627,1124.45510292053,103
"2019-05-05 00:00:00",110.60400390625,10958.8873741412,51
"2019-07-27 00:00:00",110,10465.0927276611,212
"2018-10-21 00:00:00",81.5306701660156,7115.11093929824,41
"2019-12-01 00:00:00",110,10028.3115386963,39
"2019-09-15 00:00:00",26,4795.75590515137,1003
"2021-02-27 00:00:00",115.099998474121,8650.66368103027,50
"2019-10-06 00:00:00",96,8947.47535705566,103
"2019-02-09 00:00:00",110,11534.3818969727,46
"2021-02-06 00:00:00",11.246000289917,1391.23224903899,51
"2019-10-10 00:00:00",80,7968.44778227607,386
"2020-01-04 00:00:00",110,11073.1960144043,386
"2020-12-20 00:00:00",114.366668701172,11088.6838378906,386
"2021-01-02 00:00:00",55.3833351135254,5493.8102645874,944
"2020-09-29 00:00:00",56.8333320617676,2533.51021385193,1903
"2020-01-26 00:00:00",80,7317.04248046875,46
"2020-06-23 00:00:00",110,11534.6050033569,44
"2020-09-12 00:00:00",84.1999969482422,8816.24594116211,1005
"2021-01-05 00:00:00",54.5166664123535,5388.41337585449,1984
"2020-10-03 00:00:00",77.3333358764648,8143.88171386719,1875
"2019-12-08 00:00:00",116.800003051758,13264.4553527832,39
"2019-01-09 00:00:00",110,9973.44993591309,389
"2019-12-15 00:00:00",110,11500.7294616699,213
"2018-12-04 00:00:00",112.816665649414,7043.70234680176,91
"2020-07-16 00:00:00",110,10463.2696838379,945
"2020-07-16 00:00:00",17.3166675567627,1158.95234298706,945
